NO.,Čas,Interval,Vnitřní teplota(°C),Vnitřní vlhkost(%),Venkovní teplota(°C),Venkovní vlhkost(%),Relativní tlak vzduchu(hpa),Absolutní tlak vzduchu(hpa),Rychlost větru(m/s),Nárazy větru(m/s),Směr větru,Rosný bod(°C),WindChill(°C),Hodinový úhrn srážek(mm),Denní úhrn srážek(mm),Týdenní úhrn srážek(mm),Měsíční úhrn srážek(mm),Celkový úhrn srážek(mm)
2593, 30.12.2018 10:43:03,10, 19.6,47, 1.6,99, 1015.5, 968.7, 0.0, 0.0, NW, 1.5, 1.6, 0.00, 0.30, 0.30, 18.30, 18.30
2594, 30.12.2018 10:53:03,10, 19.6,48, 1.8,99, 1015.5, 968.7, 0.0, 0.0, NW, 1.7, 1.8, 0.00, 0.30, 0.30, 18.30, 18.30
2595, 30.12.2018 11:03:03,10, 19.6,48, 1.8,99, 1015.6, 968.8, 0.0, 0.0, NW, 1.7, 1.8, 0.00, 0.30, 0.30, 18.30, 18.30
2596, 30.12.2018 11:13:03,10, 19.6,48, 1.9,99, 1015.4, 968.6, 0.0, 0.0, NW, 1.8, 1.9, 0.00, 0.30, 0.30, 18.30, 18.30
2597, 30.12.2018 11:23:03,10, 19.6,48, 1.9,99, 1015.5, 968.7, 0.0, 0.0, NW, 1.8, 1.9, 0.00, 0.30, 0.30, 18.30, 18.30
2598, 30.12.2018 11:33:03,10, 19.5,48, 1.9,99, 1015.3, 968.5, 0.0, 0.0, N, 1.8, 1.9, 0.00, 0.30, 0.30, 18.30, 18.30
2599, 30.12.2018 11:43:03,10, 19.5,48, 2.0,99, 1015.2, 968.4, 0.7, 1.7, NW, 1.9, 2.0, 0.00, 0.30, 0.30, 18.30, 18.30
2600, 30.12.2018 11:53:03,10, 19.5,48, 2.0,99, 1015.1, 968.3, 0.0, 0.0, NW, 1.9, 2.0, 0.00, 0.30, 0.30, 18.30, 18.30
2601, 30.12.2018 12:03:03,10, 19.5,48, 2.1,99, 1015.0, 968.2, 1.4, 2.0, NW, 2.0, 2.1, 0.00, 0.30, 0.30, 18.30, 18.30
2602, 30.12.2018 12:13:03,10, 19.5,48, 2.1,99, 1014.9, 968.1, 0.0, 1.7, NW, 2.0, 2.1, 0.00, 0.30, 0.30, 18.30, 18.30
2603, 30.12.2018 12:23:03,10, 19.5,48, 2.0,99, 1014.9, 968.1, 0.7, 1.4, NW, 1.9, 2.0, 0.00, 0.30, 0.30, 18.30, 18.30
2604, 30.12.2018 12:33:03,10, 19.4,48, 1.9,99, 1014.9, 968.1, 0.0, 0.0, NW, 1.8, 1.9, 0.30, 0.60, 0.60, 18.60, 18.60
2605, 30.12.2018 12:43:03,10, 19.4,48, 1.9,99, 1014.9, 968.1, 0.0, 0.0, NW, 1.8, 1.9, 0.30, 0.60, 0.60, 18.60, 18.60
2606, 30.12.2018 12:53:03,10, 19.4,48, 2.0,99, 1014.8, 968.0, 0.0, 0.0, N, 1.9, 2.0, 0.30, 0.60, 0.60, 18.60, 18.60
2607, 30.12.2018 13:03:03,10, 19.4,48, 2.0,99, 1014.8, 968.0, 0.0, 0.0, NW, 1.9, 2.0, 0.30, 0.90, 0.90, 18.90, 18.90
2608, 30.12.2018 13:13:03,10, 19.4,48, 2.0,99, 1014.8, 968.0, 0.0, 0.0, NW, 1.9, 2.0, 0.30, 0.90, 0.90, 18.90, 18.90
2609, 30.12.2018 13:23:03,10, 19.4,48, 2.0,99, 1014.7, 967.9, 0.0, 0.0, NW, 1.9, 2.0, 0.30, 0.90, 0.90, 18.90, 18.90
2610, 30.12.2018 13:33:03,10, 19.4,48, 2.0,99, 1014.8, 968.0, 0.0, 0.0, NW, 1.9, 2.0, 0.60, 1.20, 1.20, 19.20, 19.20
2611, 30.12.2018 13:43:03,10, 19.4,48, 2.0,99, 1015.0, 968.2, 0.0, 0.0, NW, 1.9, 2.0, 0.60, 1.20, 1.20, 19.20, 19.20
2612, 30.12.2018 13:53:03,10, 19.3,48, 2.0,99, 1014.7, 967.9, 0.0, 0.0, NW, 1.9, 2.0, 0.60, 1.20, 1.20, 19.20, 19.20
2613, 30.12.2018 14:03:03,10, 19.3,48, 2.0,99, 1014.8, 968.0, 0.0, 0.0, NW, 1.9, 2.0, 0.30, 1.50, 1.50, 19.50, 19.50
2614, 30.12.2018 14:13:03,10, 19.3,48, 1.9,99, 1014.9, 968.1, 0.0, 0.0, NW, 1.8, 1.9, 0.30, 1.50, 1.50, 19.50, 19.50
2615, 30.12.2018 14:23:03,10, 19.3,48, 1.8,99, 1015.1, 968.3, 0.0, 0.0, NW, 1.7, 1.8, 0.30, 1.50, 1.50, 19.50, 19.50
2616, 30.12.2018 14:33:03,10, 19.3,48, 1.6,99, 1015.1, 968.3, 0.0, 0.0, NW, 1.5, 1.6, 0.30, 1.50, 1.50, 19.50, 19.50
2617, 30.12.2018 14:43:03,10, 19.3,48, 1.5,99, 1015.1, 968.3, 0.0, 0.0, NW, 1.4, 1.5, 0.30, 1.50, 1.50, 19.50, 19.50
2618, 30.12.2018 14:53:03,10, 19.3,48, 1.4,99, 1015.2, 968.4, 0.0, 0.0, NW, 1.3, 1.4, 0.30, 1.50, 1.50, 19.50, 19.50
2619, 30.12.2018 15:03:03,10, 19.2,48, 1.3,99, 1015.3, 968.5, 0.0, 0.0, NW, 1.2, 1.3, 0.00, 1.50, 1.50, 19.50, 19.50
2620, 30.12.2018 15:13:03,10, 19.2,48, 1.1,99, 1015.3, 968.5, 0.0, 0.0, NW, 1.0, 1.1, 0.00, 1.50, 1.50, 19.50, 19.50
2621, 30.12.2018 15:23:03,10, 19.2,48, 1.0,99, 1015.3, 968.5, 0.0, 0.0, NW, 0.9, 1.0, 0.00, 1.50, 1.50, 19.50, 19.50
2622, 30.12.2018 15:33:03,10, 19.2,48, 1.0,99, 1015.6, 968.8, 0.0, 0.0, NW, 0.9, 1.0, 0.00, 1.50, 1.50, 19.50, 19.50
2623, 30.12.2018 15:43:03,10, 19.2,48, 0.9,99, 1015.5, 968.7, 0.0, 0.0, NW, 0.8, 0.9, 0.00, 1.50, 1.50, 19.50, 19.50
2624, 30.12.2018 15:53:03,10, 19.1,48, 0.8,99, 1015.5, 968.7, 0.0, 0.0, NW, 0.7, 0.8, 0.00, 1.50, 1.50, 19.50, 19.50
2625, 30.12.2018 16:03:03,10, 19.1,48, 0.8,99, 1015.6, 968.8, 0.0, 0.0, NW, 0.7, 0.8, 0.00, 1.50, 1.50, 19.50, 19.50
2626, 30.12.2018 16:13:03,10, 19.1,48, 0.7,99, 1015.6, 968.8, 0.0, 0.0, NW, 0.6, 0.7, 0.00, 1.50, 1.50, 19.50, 19.50
2627, 30.12.2018 16:23:03,10, 19.2,48, 0.7,99, 1015.6, 968.8, 0.0, 0.0, NW, 0.6, 0.7, 0.00, 1.50, 1.50, 19.50, 19.50
2628, 30.12.2018 16:33:03,10, 19.2,48, 0.7,99, 1015.7, 968.9, 0.0, 0.0, NW, 0.6, 0.7, 0.00, 1.50, 1.50, 19.50, 19.50
2629, 30.12.2018 16:43:03,10, 19.3,48, 0.6,99, 1015.7, 968.9, 0.0, 0.0, NW, 0.5, 0.6, 0.30, 1.80, 1.80, 19.80, 19.80
2630, 30.12.2018 16:53:03,10, 19.3,48, 0.6,99, 1015.6, 968.8, 0.0, 0.0, NW, 0.5, 0.6, 0.30, 1.80, 1.80, 19.80, 19.80
2631, 30.12.2018 17:03:03,10, 19.4,48, 0.6,99, 1015.8, 969.0, 0.0, 0.0, NW, 0.5, 0.6, 0.00, 1.80, 1.80, 19.80, 19.80
2632, 30.12.2018 17:13:03,10, 19.5,48, 0.6,99, 1015.8, 969.0, 0.0, 0.0, NW, 0.5, 0.6, 0.00, 1.80, 1.80, 19.80, 19.80
2633, 30.12.2018 17:23:03,10, 19.6,48, 0.6,99, 1015.9, 969.1, 0.0, 0.0, NW, 0.5, 0.6, 0.00, 1.80, 1.80, 19.80, 19.80
2634, 30.12.2018 17:33:03,10, 19.6,48, 0.7,99, 1016.1, 969.3, 0.0, 0.0, NW, 0.6, 0.7, 0.00, 1.80, 1.80, 19.80, 19.80
2635, 30.12.2018 17:43:03,10, 19.7,48, 0.7,99, 1016.1, 969.3, 0.0, 0.0, NW, 0.6, 0.7, 0.00, 1.80, 1.80, 19.80, 19.80
2636, 30.12.2018 17:53:03,10, 19.7,48, 0.7,99, 1016.4, 969.6, 0.0, 0.0, NW, 0.6, 0.7, 0.00, 1.80, 1.80, 19.80, 19.80
2637, 30.12.2018 18:03:03,10, 19.8,48, 0.7,99, 1016.4, 969.6, 0.0, 0.0, NW, 0.6, 0.7, 0.00, 1.80, 1.80, 19.80, 19.80
2638, 30.12.2018 18:13:03,10, 19.8,48, 0.6,99, 1016.5, 969.7, 0.0, 0.0, NW, 0.5, 0.6, 0.00, 1.80, 1.80, 19.80, 19.80
2639, 30.12.2018 18:23:03,10, 19.8,48, 0.6,99, 1016.7, 969.9, 0.0, 0.0, NW, 0.5, 0.6, 0.00, 1.80, 1.80, 19.80, 19.80
2640, 30.12.2018 18:33:03,10, 19.8,48, 0.6,99, 1016.8, 970.0, 0.0, 0.0, NW, 0.5, 0.6, 0.00, 1.80, 1.80, 19.80, 19.80
2641, 30.12.2018 18:43:03,10, 19.8,48, 0.7,99, 1017.0, 970.2, 0.0, 0.0, NW, 0.6, 0.7, 0.00, 1.80, 1.80, 19.80, 19.80
2642, 30.12.2018 18:53:03,10, 19.8,48, 0.7,99, 1017.3, 970.5, 0.0, 0.0, NW, 0.6, 0.7, 0.00, 1.80, 1.80, 19.80, 19.80
2643, 30.12.2018 19:03:03,10, 19.8,48, 0.7,99, 1017.4, 970.6, 0.0, 0.0, NW, 0.6, 0.7, 0.00, 1.80, 1.80, 19.80, 19.80
2644, 30.12.2018 19:13:03,10, 19.8,48, 0.7,99, 1017.4, 970.6, 0.0, 0.0, NW, 0.6, 0.7, 0.00, 1.80, 1.80, 19.80, 19.80
2645, 30.12.2018 19:23:03,10, 19.7,48, 0.7,99, 1017.5, 970.7, 0.0, 0.0, NW, 0.6, 0.7, 0.00, 1.80, 1.80, 19.80, 19.80
2646, 30.12.2018 19:33:03,10, 19.7,48, 0.7,99, 1017.7, 970.9, 0.0, 0.0, NW, 0.6, 0.7, 0.00, 1.80, 1.80, 19.80, 19.80
2647, 30.12.2018 19:43:03,10, 19.7,48, 0.7,99, 1017.5, 970.7, 0.0, 0.0, NW, 0.6, 0.7, 0.00, 1.80, 1.80, 19.80, 19.80
2648, 30.12.2018 19:53:03,10, 19.7,48, 0.7,99, 1017.7, 970.9, 0.0, 0.0, NW, 0.6, 0.7, 0.00, 1.80, 1.80, 19.80, 19.80
2649, 30.12.2018 20:03:03,10, 19.7,48, 0.7,99, 1017.7, 970.9, 0.0, 0.0, NW, 0.6, 0.7, 0.00, 1.80, 1.80, 19.80, 19.80
2650, 30.12.2018 20:13:03,10, 19.7,47, 0.7,99, 1017.6, 970.8, 0.0, 0.0, NW, 0.6, 0.7, 0.00, 1.80, 1.80, 19.80, 19.80
2651, 30.12.2018 20:23:03,10, 19.6,47, 0.7,99, 1017.8, 971.0, 0.0, 0.0, NW, 0.6, 0.7, 0.30, 2.10, 2.10, 20.10, 20.10
2652, 30.12.2018 20:33:03,10, 19.6,47, 0.7,99, 1017.8, 971.0, 0.0, 0.0, NW, 0.6, 0.7, 0.30, 2.10, 2.10, 20.10, 20.10
2653, 30.12.2018 20:43:03,10, 19.6,48, 0.7,99, 1017.8, 971.0, 0.0, 0.0, NW, 0.6, 0.7, 0.30, 2.10, 2.10, 20.10, 20.10
2654, 30.12.2018 20:53:03,10, 19.6,48, 0.7,99, 1017.8, 971.0, 0.0, 0.0, NW, 0.6, 0.7, 0.60, 2.40, 2.40, 20.40, 20.40
2655, 30.12.2018 21:03:03,10, 19.6,48, 0.6,99, 1017.7, 970.9, 0.0, 0.0, NW, 0.5, 0.6, 0.00, 2.40, 2.40, 20.40, 20.40
2656, 30.12.2018 21:13:03,10, 19.6,48, 0.6,99, 1017.7, 970.9, 0.0, 0.0, NW, 0.5, 0.6, 0.00, 2.40, 2.40, 20.40, 20.40
2657, 30.12.2018 21:23:03,10, 19.6,48, 0.6,99, 1017.8, 971.0, 0.0, 0.0, NW, 0.5, 0.6, 0.00, 2.40, 2.40, 20.40, 20.40
2658, 30.12.2018 21:33:03,10, 19.6,48, 0.6,99, 1017.8, 971.0, 0.0, 0.0, NW, 0.5, 0.6, 0.30, 2.70, 2.70, 20.70, 20.70
2659, 30.12.2018 21:43:03,10, 19.6,48, 0.6,99, 1017.7, 970.9, 0.0, 0.0, NW, 0.5, 0.6, 0.30, 2.70, 2.70, 20.70, 20.70
2660, 30.12.2018 21:53:03,10, 19.6,49, 0.6,99, 1017.8, 971.0, 0.0, 0.0, W, 0.5, 0.6, 0.30, 2.70, 2.70, 20.70, 20.70
2661, 30.12.2018 22:03:03,10, 19.6,48, 0.6,99, 1017.8, 971.0, 0.0, 0.0, N, 0.5, 0.6, 0.00, 2.70, 2.70, 20.70, 20.70
2662, 30.12.2018 22:13:03,10, 19.5,48, 0.6,99, 1017.8, 971.0, 0.0, 0.0, N, 0.5, 0.6, 0.00, 2.70, 2.70, 20.70, 20.70
2663, 30.12.2018 22:23:03,10, 19.5,48, 0.6,99, 1017.8, 971.0, 0.0, 0.0, N, 0.5, 0.6, 0.00, 2.70, 2.70, 20.70, 20.70
2664, 30.12.2018 22:33:03,10, 19.5,49, 0.6,99, 1017.8, 971.0, 0.0, 0.0, N, 0.5, 0.6, 0.30, 3.00, 3.00, 21.00, 21.00
2665, 30.12.2018 22:43:03,10, 19.5,49, 0.6,99, 1017.6, 970.8, 0.0, 0.0, N, 0.5, 0.6, 0.30, 3.00, 3.00, 21.00, 21.00
2666, 30.12.2018 22:53:03,10, 19.5,48, 0.6,99, 1017.8, 971.0, 0.0, 0.0, N, 0.5, 0.6, 0.30, 3.00, 3.00, 21.00, 21.00
2667, 30.12.2018 23:03:03,10, 19.5,48, 0.6,99, 1017.7, 970.9, 0.0, 0.0, N, 0.5, 0.6, 0.00, 3.00, 3.00, 21.00, 21.00
2668, 30.12.2018 23:13:03,10, 19.5,48, 0.7,99, 1017.8, 971.0, 0.0, 0.0, NW, 0.6, 0.7, 0.00, 3.00, 3.00, 21.00, 21.00
2669, 30.12.2018 23:23:03,10, 19.5,48, 0.6,99, 1017.7, 970.9, 0.0, 0.0, NW, 0.5, 0.6, 0.00, 3.00, 3.00, 21.00, 21.00
2670, 30.12.2018 23:33:03,10, 19.4,48, 0.7,99, 1017.8, 971.0, 0.0, 0.0, NW, 0.6, 0.7, 0.00, 3.00, 3.00, 21.00, 21.00
2671, 30.12.2018 23:43:03,10, 19.4,48, 0.7,99, 1017.8, 971.0, 0.0, 0.0, NW, 0.6, 0.7, 0.30, 3.30, 3.30, 21.30, 21.30
2672, 30.12.2018 23:53:03,10, 19.4,48, 0.7,99, 1017.9, 971.1, 0.0, 0.0, NW, 0.6, 0.7, 0.30, 3.30, 3.30, 21.30, 21.30
2673, 31.12.2018 0:03:03,10, 19.4,48, 0.7,99, 1018.1, 971.3, 0.0, 0.0, NW, 0.6, 0.7, 0.00, 0.00, 3.30, 21.30, 21.30
2674, 31.12.2018 0:13:03,10, 19.4,48, 0.7,99, 1018.2, 971.4, 0.0, 0.0, NW, 0.6, 0.7, 0.00, 0.00, 3.30, 21.30, 21.30
2675, 31.12.2018 0:23:03,10, 19.4,48, 0.7,99, 1018.0, 971.2, 0.0, 0.0, NW, 0.6, 0.7, 0.00, 0.00, 3.30, 21.30, 21.30
2676, 31.12.2018 0:33:03,10, 19.4,48, 0.7,99, 1018.1, 971.3, 0.0, 0.0, NW, 0.6, 0.7, 0.00, 0.00, 3.30, 21.30, 21.30
2677, 31.12.2018 0:43:03,10, 19.4,48, 0.7,99, 1017.9, 971.1, 0.0, 0.0, NW, 0.6, 0.7, 0.00, 0.00, 3.30, 21.30, 21.30
2678, 31.12.2018 0:53:03,10, 19.3,48, 0.7,99, 1018.1, 971.3, 0.0, 0.0, NW, 0.6, 0.7, 0.00, 0.00, 3.30, 21.30, 21.30
2679, 31.12.2018 1:03:03,10, 19.3,48, 0.7,99, 1018.5, 971.7, 0.0, 0.0, NE, 0.6, 0.7, 0.30, 0.30, 3.60, 21.60, 21.60
2680, 31.12.2018 1:13:03,10, 19.3,48, 0.9,99, 1018.6, 971.8, 0.0, 0.0, NE, 0.8, 0.9, 0.60, 0.60, 3.90, 21.90, 21.90
2681, 31.12.2018 1:23:03,10, 19.3,48, 1.1,99, 1018.8, 972.0, 0.0, 0.0, SW, 1.0, 1.1, 0.90, 0.90, 4.20, 22.20, 22.20
2682, 31.12.2018 1:33:03,10, 19.3,48, 1.3,99, 1018.8, 972.0, 0.0, 0.0, S, 1.2, 1.3, 0.90, 0.90, 4.20, 22.20, 22.20
2683, 31.12.2018 1:43:03,10, 19.3,48, 1.4,99, 1018.8, 972.0, 0.0, 0.0, NW, 1.3, 1.4, 1.20, 1.20, 4.50, 22.50, 22.50
2684, 31.12.2018 1:53:03,10, 19.3,47, 1.5,99, 1018.9, 972.1, 0.0, 1.0, NW, 1.4, 1.5, 1.20, 1.20, 4.50, 22.50, 22.50
2685, 31.12.2018 2:03:03,10, 19.2,47, 1.6,99, 1019.0, 972.2, 0.0, 0.0, NW, 1.5, 1.6, 0.30, 1.50, 4.80, 22.80, 22.80
2686, 31.12.2018 2:13:03,10, 19.2,47, 1.6,99, 1019.0, 972.2, 0.0, 0.0, W, 1.5, 1.6, 0.30, 1.50, 4.80, 22.80, 22.80
2687, 31.12.2018 2:23:03,10, 19.2,47, 1.6,99, 1019.2, 972.4, 0.0, 0.7, NW, 1.5, 1.6, 0.30, 1.50, 4.80, 22.80, 22.80
2688, 31.12.2018 2:33:03,10, 19.2,47, 1.8,99, 1019.1, 972.3, 1.7, 2.7, S, 1.7, 1.8, 0.60, 1.80, 5.10, 23.10, 23.10
2689, 31.12.2018 2:43:03,10, 19.2,47, 1.7,99, 1019.2, 972.4, 0.0, 0.0, NW, 1.6, 1.7, 0.60, 1.80, 5.10, 23.10, 23.10
2690, 31.12.2018 2:53:03,10, 19.2,47, 1.7,99, 1019.3, 972.5, 1.0, 3.4, NW, 1.6, 1.7, 0.90, 2.10, 5.40, 23.40, 23.40
2691, 31.12.2018 3:03:03,10, 19.2,47, 1.7,99, 1019.2, 972.4, 0.0, 0.0, SW, 1.6, 1.7, 0.00, 2.10, 5.40, 23.40, 23.40
2692, 31.12.2018 3:13:03,10, 19.1,47, 1.8,99, 1019.2, 972.4, 0.0, 0.0, NE, 1.7, 1.8, 0.30, 2.40, 5.70, 23.70, 23.70
2693, 31.12.2018 3:23:03,10, 19.1,47, 1.8,99, 1019.1, 972.3, 0.0, 0.0, SW, 1.7, 1.8, 0.30, 2.40, 5.70, 23.70, 23.70
2694, 31.12.2018 3:33:03,10, 19.1,47, 1.7,99, 1019.2, 972.4, 0.0, 0.0, SW, 1.6, 1.7, 0.30, 2.40, 5.70, 23.70, 23.70
2695, 31.12.2018 3:43:03,10, 19.1,47, 1.6,99, 1019.2, 972.4, 0.0, 0.7, S, 1.5, 1.6, 0.60, 2.70, 6.00, 24.00, 24.00
2696, 31.12.2018 3:53:03,10, 19.1,47, 1.4,99, 1019.4, 972.6, 0.0, 0.0, W, 1.3, 1.4, 0.60, 2.70, 6.00, 24.00, 24.00
2697, 31.12.2018 4:03:03,10, 19.1,47, 1.3,99, 1019.3, 972.5, 0.0, 0.0, W, 1.2, 1.3, 0.00, 2.70, 6.00, 24.00, 24.00
2698, 31.12.2018 4:13:03,10, 19.1,47, 1.3,99, 1019.4, 972.6, 0.0, 0.0, S, 1.2, 1.3, 0.00, 2.70, 6.00, 24.00, 24.00
2699, 31.12.2018 4:23:03,10, 19.1,47, 1.3,99, 1019.3, 972.5, 0.0, 0.0, N, 1.2, 1.3, 0.00, 2.70, 6.00, 24.00, 24.00
2700, 31.12.2018 4:33:03,10, 19.0,47, 1.3,99, 1019.2, 972.4, 0.0, 0.0, NW, 1.2, 1.3, 0.30, 3.00, 6.30, 24.30, 24.30
2701, 31.12.2018 4:43:03,10, 19.0,47, 1.3,99, 1019.3, 972.5, 0.0, 0.0, NW, 1.2, 1.3, 0.30, 3.00, 6.30, 24.30, 24.30
2702, 31.12.2018 4:53:03,10, 19.0,47, 1.3,99, 1019.6, 972.8, 0.0, 0.0, NW, 1.2, 1.3, 0.30, 3.00, 6.30, 24.30, 24.30
2703, 31.12.2018 5:03:03,10, 19.0,47, 1.3,99, 1019.7, 972.9, 0.0, 0.0, SE, 1.2, 1.3, 0.30, 3.30, 6.60, 24.60, 24.60
2704, 31.12.2018 5:13:03,10, 19.0,47, 1.2,99, 1019.7, 972.9, 0.0, 0.0, SE, 1.1, 1.2, 0.30, 3.30, 6.60, 24.60, 24.60
2705, 31.12.2018 5:23:03,10, 19.0,47, 1.1,99, 1019.7, 972.9, 0.0, 0.0, SE, 1.0, 1.1, 0.30, 3.30, 6.60, 24.60, 24.60
2706, 31.12.2018 5:33:03,10, 19.0,47, 1.2,99, 1019.8, 973.0, 0.0, 0.0, SE, 1.1, 1.2, 0.30, 3.30, 6.60, 24.60, 24.60
2707, 31.12.2018 5:43:03,10, 19.0,47, 1.1,99, 1019.8, 973.0, 0.0, 0.0, SE, 1.0, 1.1, 0.30, 3.30, 6.60, 24.60, 24.60
2708, 31.12.2018 5:53:03,10, 19.1,47, 1.3,99, 1019.9, 973.1, 0.0, 0.0, NW, 1.2, 1.3, 0.60, 3.60, 6.90, 24.90, 24.90
2709, 31.12.2018 6:03:03,10, 19.1,47, 1.3,99, 1019.9, 973.1, 0.0, 0.3, S, 1.2, 1.3, 0.00, 3.60, 6.90, 24.90, 24.90
2710, 31.12.2018 6:13:03,10, 19.2,46, 1.5,99, 1020.3, 973.5, 0.0, 0.0, N, 1.4, 1.5, 0.00, 3.60, 6.90, 24.90, 24.90
2711, 31.12.2018 6:23:03,10, 19.3,46, 1.6,99, 1020.3, 973.5, 0.0, 0.0, NW, 1.5, 1.6, 0.30, 3.90, 7.20, 25.20, 25.20
2712, 31.12.2018 6:33:03,10, 19.3,46, 1.6,99, 1020.3, 973.5, 0.3, 1.7, SW, 1.5, 1.6, 0.30, 3.90, 7.20, 25.20, 25.20
2713, 31.12.2018 6:43:03,10, 19.4,46, 1.6,99, 1020.6, 973.8, 0.0, 0.0, SW, 1.5, 1.6, 0.60, 4.20, 7.50, 25.50, 25.50
2714, 31.12.2018 6:53:03,10, 19.5,46, 1.5,99, 1020.6, 973.8, 0.0, 0.0, NW, 1.4, 1.5, 0.60, 4.20, 7.50, 25.50, 25.50
2715, 31.12.2018 7:03:03,10, 19.5,46, 1.4,99, 1020.6, 973.8, 1.4, 2.0, N, 1.3, 1.4, 0.00, 4.20, 7.50, 25.50, 25.50
2716, 31.12.2018 7:13:03,10, 19.6,46, 1.5,99, 1020.8, 974.0, 1.4, 4.1, N, 1.4, 1.5, 0.00, 4.20, 7.50, 25.50, 25.50
2717, 31.12.2018 7:23:03,10, 19.6,46, 1.6,99, 1020.9, 974.1, 0.0, 0.0, NW, 1.5, 1.6, 0.30, 4.50, 7.80, 25.80, 25.80
2718, 31.12.2018 7:33:03,10, 19.7,46, 1.7,99, 1021.0, 974.2, 0.7, 2.0, N, 1.6, 1.7, 0.30, 4.50, 7.80, 25.80, 25.80
2719, 31.12.2018 7:43:03,10, 19.8,46, 1.7,99, 1021.2, 974.4, 0.7, 2.7, NW, 1.6, 1.7, 0.30, 4.50, 7.80, 25.80, 25.80
2720, 31.12.2018 7:53:03,10, 19.8,46, 1.7,99, 1021.3, 974.5, 0.0, 0.0, NE, 1.6, 1.7, 0.60, 4.80, 8.10, 26.10, 26.10
2721, 31.12.2018 8:03:03,10, 19.8,46, 1.7,99, 1021.4, 974.6, 1.7, 3.1, NW, 1.6, 1.7, 0.00, 4.80, 8.10, 26.10, 26.10
2722, 31.12.2018 8:13:03,10, 19.8,46, 1.6,99, 1021.4, 974.6, 0.0, 0.0, NW, 1.5, 1.6, 0.00, 4.80, 8.10, 26.10, 26.10
2723, 31.12.2018 8:23:03,10, 19.9,46, 1.4,99, 1021.4, 974.6, 0.3, 1.4, W, 1.3, 1.4, 0.00, 4.80, 8.10, 26.10, 26.10
2724, 31.12.2018 8:33:03,10, 19.9,46, 1.4,99, 1021.5, 974.7, 0.7, 2.4, W, 1.3, 1.4, 0.30, 5.10, 8.40, 26.40, 26.40
2725, 31.12.2018 8:43:03,10, 19.9,46, 1.3,99, 1021.7, 974.9, 2.0, 5.1, NW, 1.2, -0.3, 0.30, 5.10, 8.40, 26.40, 26.40
2726, 31.12.2018 8:53:03,10, 19.9,46, 1.4,99, 1021.9, 975.1, 0.7, 2.0, W, 1.3, 1.4, 0.30, 5.10, 8.40, 26.40, 26.40
2727, 31.12.2018 9:03:03,10, 19.9,46, 1.5,99, 1021.9, 975.1, 1.7, 2.7, NW, 1.4, 1.5, 0.00, 5.10, 8.40, 26.40, 26.40
2728, 31.12.2018 9:13:03,10, 19.9,46, 1.6,99, 1021.9, 975.1, 0.3, 1.4, N, 1.5, 1.6, 0.30, 5.40, 8.70, 26.70, 26.70
2729, 31.12.2018 9:23:03,10, 19.9,46, 1.7,99, 1022.0, 975.2, 0.7, 2.0, NW, 1.6, 1.7, 0.30, 5.40, 8.70, 26.70, 26.70
2730, 31.12.2018 9:33:03,10, 19.9,46, 1.8,99, 1022.0, 975.2, 1.0, 2.7, N, 1.7, 1.8, 0.30, 5.40, 8.70, 26.70, 26.70
2731, 31.12.2018 9:43:03,10, 19.9,46, 1.7,99, 1022.1, 975.3, 0.0, 0.3, NW, 1.6, 1.7, 0.30, 5.40, 8.70, 26.70, 26.70
2732, 31.12.2018 9:53:03,10, 19.9,47, 1.6,99, 1022.3, 975.5, 0.7, 1.4, NW, 1.5, 1.6, 0.30, 5.40, 8.70, 26.70, 26.70
2733, 31.12.2018 10:03:03,10, 19.9,47, 1.6,99, 1022.5, 975.7, 0.0, 0.0, SW, 1.5, 1.6, 0.00, 5.40, 8.70, 26.70, 26.70
2734, 31.12.2018 10:13:03,10, 19.9,47, 1.5,99, 1022.6, 975.8, 0.0, 0.0, SE, 1.4, 1.5, 0.00, 5.40, 8.70, 26.70, 26.70
2735, 31.12.2018 10:23:03,10, 19.8,47, 1.4,99, 1022.8, 976.0, 0.0, 0.0, S, 1.3, 1.4, 0.00, 5.40, 8.70, 26.70, 26.70
2736, 31.12.2018 10:33:03,10, 19.8,47, 1.3,99, 1022.7, 975.9, 0.0, 0.0, SW, 1.2, 1.3, 0.00, 5.40, 8.70, 26.70, 26.70
2737, 31.12.2018 10:43:03,10, 19.8,47, 1.3,99, 1022.8, 976.0, 0.0, 0.0, S, 1.2, 1.3, 0.00, 5.40, 8.70, 26.70, 26.70
2738, 31.12.2018 10:53:03,10, 19.8,47, 1.4,99, 1022.8, 976.0, 0.0, 0.7, SW, 1.3, 1.4, 0.00, 5.40, 8.70, 26.70, 26.70
2739, 31.12.2018 11:03:03,10, 19.8,46, 1.5,99, 1022.7, 975.9, 2.4, 4.1, NW, 1.4, -1.2, 0.30, 5.70, 9.00, 27.00, 27.00
2740, 31.12.2018 11:13:03,10, 19.8,47, 1.8,99, 1022.8, 976.0, 0.0, 0.0, W, 1.7, 1.8, 0.30, 5.70, 9.00, 27.00, 27.00
2741, 31.12.2018 11:23:03,10, 19.8,47, 1.9,97, 1022.6, 975.8, 1.4, 3.7, NW, 1.5, 1.9, 0.30, 5.70, 9.00, 27.00, 27.00
2742, 31.12.2018 11:33:03,10, 19.8,47, 1.9,95, 1022.6, 975.8, 0.0, 1.0, NW, 1.2, 1.9, 0.30, 5.70, 9.00, 27.00, 27.00
